"ANSICODE","HYDROID","FULLNAME","MTFCC","ALAND","AWATER","INTPTLAT","INTPTLON"
NA,"110760953364","Newport News Reservoir","H2040",0,11033,"+36.9836494","-76.3977871"
NA,"11029550235830","Skiffs Creek Reservoir","H2040",0,171276,"+37.2042944","-76.5877531"
NA,"110760953375",NA,"H2030",0,4809,"+37.1047358","-76.5463819"
NA,"110760953363","Sluice Millpond","H2030",0,40643,"+37.1084870","-76.5110697"
NA,"110760953381",NA,"H3010",0,53088,"+37.1140871","-76.6021736"
NA,"1105598663773","Skiffes Crk","H3010",0,31513,"+37.1760780","-76.5990607"
NA,"110760953341","Ford Crk","H3010",0,49896,"+37.1213841","-76.5970170"
NA,"110760953351","Island Crk","H3010",0,14323,"+37.1594351","-76.6042208"
NA,"1105598664020","Jail Crk","H3010",0,133,"+36.9886169","-76.4860738"
NA,"1105598663775","Skiffes Crk","H3010",0,73718,"+37.1689264","-76.6066970"
NA,"110760953378",NA,"H3010",0,1504,"+37.1217831","-76.6148641"
NA,"1108311186603",NA,"H2030",0,8099,"+37.0838908","-76.4483146"
NA,"11014057157015","Deer Park Lk","H2030",0,18247,"+37.0686537","-76.4783993"
NA,"110760953350","Indigo Lk","H2030",0,28901,"+37.0569437","-76.5122331"
NA,"110760953360","Warwick Riv","H3010",0,126196,"+37.1448768","-76.5660961"
NA,"11014057163413","Newmarket Crk","H3010",0,16776,"+37.0326102","-76.4457389"
NA,"1106081602814","Skiffes Crk","H3010",0,62130,"+37.1934560","-76.5809750"
NA,"110760953370",NA,"H2030",0,1510,"+37.1051293","-76.5527862"
NA,"110760953353","Waters Crk","H3010",0,497498,"+37.0492031","-76.4843422"
NA,"1105598645055","Bailey Crk","H3010",0,49870,"+37.1724756","-76.6008228"
NA,"110760953348","Lk Eustis","H2030",0,140649,"+37.1615680","-76.5997589"
NA,"110760953373",NA,"H2030",0,34834,"+37.1418597","-76.6145321"
NA,"1105598663627","Warwick Riv","H3010",0,5470441,"+37.0893525","-76.5481428"
NA,"110760953376",NA,"H3010",0,8557,"+37.1523168","-76.5680950"
NA,"110760953372",NA,"H2030",0,22158,"+37.1207860","-76.4839486"
NA,"1105598664021","Jail Crk","H3010",0,49405,"+36.9662110","-76.4130644"
NA,"110760953359","Warwick Riv","H3010",0,7844,"+37.1132836","-76.5684861"
NA,"110760953380",NA,"H3010",0,174,"+37.1613258","-76.5635729"
NA,"110760953347","Lk Corbin","H2030",0,23379,"+37.0692725","-76.5011462"
NA,"1108311190698",NA,"H2030",0,22191,"+37.0888914","-76.4560992"
NA,"1105598664022","Jail Crk","H3010",0,212599,"+37.0802072","-76.5561421"
NA,"110760953374","Kettle Pond","H2030",0,26140,"+37.0432559","-76.4894616"
NA,"110760953345","Nells Crk","H3010",0,31302,"+37.0899795","-76.5723833"
NA,"110760953340","Deep Crk","H3010",0,214723,"+37.0859280","-76.5216770"
NA,"1109073613030","Yoder Pond","H2030",0,21861,"+37.0984616","-76.5210042"
NA,"11013782267574","Big Bethel Reservoir","H2040",0,85,"+37.0924224","-76.4377088"
NA,"110760953344","Lk Maury","H2030",0,475244,"+37.0505475","-76.4836161"
NA,"110760953371",NA,"H2030",0,195,"+37.1110177","-76.5071497"
NA,"1105598664080","Hampton Roads","H2051",0,21711430,"+36.9564041","-76.4012945"
NA,"11013782267575","Big Bethel Reservoir","H2040",0,100262,"+37.0942335","-76.4421060"
NA,"110850097908",NA,"H2030",0,51301,"+38.0056973","-79.5815079"
NA,"110850097991",NA,"H2030",0,30995,"+37.9901296","-79.5771649"
NA,"110850097887",NA,"H2030",0,1127,"+37.9965843","-79.5765175"
NA,"110850097981",NA,"H2030",0,3110,"+38.0242015","-79.6306134"
NA,"110850097901",NA,"H2030",0,854,"+37.9795474","-79.6247617"
NA,"110850097930",NA,"H2030",0,756,"+38.0062845","-79.5875168"
NA,"110850097916",NA,"H2030",0,512,"+38.0211252","-79.5607030"
NA,"110850098031",NA,"H2030",0,1128,"+38.0451775","-79.5913603"
NA,"110850098009",NA,"H2030",0,2682,"+37.9609222","-79.6775102"
NA,"110850097940",NA,"H2030",0,1241,"+37.9244515","-79.8939366"
NA,"1104493809197","Back Crk","H3010",0,423415,"+38.0459649","-79.9022649"
NA,"110850098050",NA,"H2030",0,204436,"+38.1420742","-79.8593965"
NA,"110850098056",NA,"H2030",0,915178,"+38.2320653","-79.8191219"
NA,"110850097949",NA,"H2030",0,5649,"+38.0875133","-79.8909756"
NA,"110850097877",NA,"H2030",0,753,"+38.0770205","-79.7857735"
NA,"110850097921",NA,"H2030",0,1144,"+38.0049916","-79.7177414"
NA,"110850098017",NA,"H2030",0,6500,"+38.1806566","-79.5774258"
NA,"110850097966",NA,"H2030",0,2626,"+37.9654821","-79.7574832"
NA,"110850097969",NA,"H2030",0,3838,"+38.0248811","-79.6969622"
NA,"110850097909",NA,"H2030",0,770,"+38.0493775","-79.6369359"
NA,"110850097987",NA,"H2030",0,559,"+38.0482853","-79.6094070"
NA,"110850097967",NA,"H2030",0,1219,"+38.0512071","-79.7548375"
NA,"110850097953",NA,"H2030",0,2126,"+38.0625202","-79.7139472"
NA,"110850098044",NA,"H2030",0,1345,"+38.0514387","-79.7025199"
NA,"110850097879",NA,"H2030",0,3880,"+38.0693928","-79.6195703"
NA,"110850097963",NA,"H2030",0,848,"+38.1410996","-79.4834297"
NA,"110850097904",NA,"H2030",0,336,"+38.1655321","-79.4658471"
NA,"110850097985",NA,"H2030",0,513,"+38.1793110","-79.6393863"
NA,"110850097974",NA,"H2030",0,405,"+38.2076388","-79.6246649"
NA,"110850097995",NA,"H2030",0,36718,"+38.0576984","-79.6243170"
NA,"110850097837","Douthat Lk","H2030",0,194088,"+37.9059365","-79.8003058"
NA,"110850097939",NA,"H2030",0,17050,"+37.9939229","-79.5689222"
NA,"110850098028",NA,"H2030",0,1590,"+37.9293039","-79.7255289"
NA,"110850097961",NA,"H2030",0,1114,"+37.9802663","-79.6686842"
NA,"110850097918",NA,"H2030",0,9442,"+37.9897665","-79.6471099"
NA,"110850098036",NA,"H2030",0,1306,"+38.0060440","-79.5749911"
NA,"110850098023",NA,"H2030",0,599,"+38.0209703","-79.5537291"
NA,"110850097888",NA,"H2030",0,510,"+38.0302195","-79.5544192"
NA,"110850097928",NA,"H2030",0,987,"+37.9045237","-79.8930932"
NA,"110850097972",NA,"H2030",0,1735,"+37.9527716","-79.9198468"
NA,"1104493428051","Jackson Riv","H3010",0,917327,"+38.0315455","-79.8923635"
NA,"110850097862",NA,"H2030",0,1758,"+38.0958968","-79.8297030"
NA,"110850098037",NA,"H2030",0,1827,"+38.0589601","-79.8431804"
NA,"110850097999",NA,"H2030",0,2745,"+38.1016258","-79.8025131"
NA,"110850097944",NA,"H2030",0,701,"+37.9647766","-79.9998706"
NA,"110850097942",NA,"H2030",0,530,"+38.0485937","-79.7842514"
NA,"110850097948",NA,"H2030",0,2038,"+38.0664395","-79.8491961"
NA,"110850098004",NA,"H2030",0,784,"+38.0813506","-79.8059760"
NA,"110850097917",NA,"H2030",0,74363,"+38.1242573","-79.8677524"
NA,"110850097924",NA,"H2030",0,4456,"+38.2018575","-79.7267393"
NA,"110850098066",NA,"H3010",0,20665,"+38.1945908","-79.7310250"
NA,"110850097979",NA,"H2030",0,10103,"+38.0554352","-79.6683632"
NA,"1104493461193","Bullpasture Riv","H3010",0,42724,"+38.1977958","-79.5709140"
NA,"110850097947",NA,"H2030",0,2619,"+38.0321075","-79.6239322"
NA,"110850098024",NA,"H2030",0,3103,"+38.1407755","-79.4929469"
NA,"110850097911",NA,"H2030",0,1215,"+38.0521816","-79.7190265"
NA,"110850098035",NA,"H2030",0,2298,"+38.0535934","-79.6846454"
NA,"110850097986",NA,"H2030",0,712,"+38.0557042","-79.6852061"
NA,"110850097915",NA,"H2030",0,242,"+38.1094855","-79.5178021"
NA,"110850097885",NA,"H2030",0,1389,"+38.1455843","-79.6981591"
NA,"110850097927",NA,"H2030",0,592,"+38.1606596","-79.6688366"
NA,"110850097990",NA,"H2030",0,4016,"+38.0453175","-79.6980618"
NA,"110850097830","Cedar Crk","H3010",0,5627,"+37.9535020","-79.9325368"
NA,"110850097923",NA,"H2030",0,3860,"+38.0111148","-79.8799792"
NA,"110850097897",NA,"H2030",0,2986,"+37.9795730","-79.9110108"
NA,"1109097983157","Mill Crk","H3010",0,37185,"+38.0095692","-79.5435236"
NA,"110850097943",NA,"H2030",0,1025,"+37.9360516","-79.7163607"
NA,"110850098038",NA,"H2030",0,395,"+38.0287310","-79.5722769"
NA,"110850097863",NA,"H2030",0,589,"+38.0319535","-79.5557214"
NA,"110850097938",NA,"H2030",0,1024,"+37.9338540","-79.8668812"
NA,"11029550235863","Lk Moomaw","H2030",0,98589,"+37.9602108","-79.9946850"
NA,"110850097898",NA,"H2030",0,4476,"+38.1298734","-79.7627250"
NA,"110850098051",NA,"H2030",0,34101,"+38.1051354","-79.8999309"
NA,"110850097905",NA,"H2030",0,5646,"+38.0969404","-79.8302107"
NA,"110850097854",NA,"H2030",0,3501,"+38.0659154","-79.8490675"
NA,"110850097919",NA,"H2030",0,623,"+38.0661839","-79.8483177"
NA,"110850097977",NA,"H2030",0,1955,"+38.0262255","-79.7965295"
NA,"110850097876",NA,"H2030",0,97059,"+38.1822193","-79.8258963"
NA,"110850097851","Bath County Pumped Storage Lk","H2030",0,51984,"+38.2168445","-79.7913154"
NA,"110850097914",NA,"H2030",0,7075,"+38.0996839","-79.5538005"
NA,"110850097934",NA,"H2030",0,3760,"+37.9925372","-79.7268954"
NA,"110850098034",NA,"H2030",0,3865,"+38.1020773","-79.5216075"
NA,"110850097902",NA,"H2030",0,1359,"+38.1238030","-79.6135461"
NA,"110850097975",NA,"H2030",0,3346,"+38.1406974","-79.7084920"
NA,"110850097878",NA,"H2030",0,1577,"+38.0471584","-79.7112495"
NA,"110850097907",NA,"H2030",0,1009,"+38.0742716","-79.6696927"
NA,"110850098016",NA,"H2030",0,2592,"+38.1058971","-79.5819735"
NA,"110850098027",NA,"H2030",0,1516,"+38.0445863","-79.8532611"
NA,"110850098000",NA,"H2030",0,9338,"+38.0414163","-79.5459933"
NA,"110850097884",NA,"H2030",0,1108,"+37.9095427","-79.7364690"
NA,"110850097941",NA,"H2030",0,262,"+37.9236254","-79.7291277"
NA,"110850097968",NA,"H2030",0,2461,"+38.0131077","-79.5580431"
NA,"110850097900",NA,"H2030",0,7945,"+38.0398792","-79.6726534"
NA,"110850098059",NA,"H2030",0,23136,"+38.0384138","-79.6105434"
NA,"110850097973",NA,"H2030",0,1852,"+37.9069679","-79.8840915"
NA,"110850097984",NA,"H2030",0,1561,"+37.9116875","-79.8839216"
NA,"110850098033",NA,"H2030",0,962,"+37.9163751","-79.8787063"
NA,"110850097836","Lk Moomaw","H3010",0,5904052,"+37.9804320","-79.9606435"
NA,"110850098064",NA,"H3010",0,25397,"+38.1265446","-79.9159297"
NA,"110850097970",NA,"H2030",0,3925,"+38.0836540","-79.8342085"
NA,"110850097850",NA,"H2030",0,19302,"+38.0832518","-79.8294934"
NA,"110850097872",NA,"H2030",0,731,"+38.0837898","-79.8932236"
NA,"110850097864",NA,"H2030",0,850,"+38.0559216","-79.8493685"
NA,"110850097955",NA,"H2030",0,5425,"+38.2187834","-79.8313676"
NA,"110850098055","Bath County Pumped Storage Lk","H2030",0,995665,"+38.2045930","-79.8004375"
NA,"110850097831","Lk Bacova","H2030",0,29930,"+38.0521030","-79.8442044"
NA,"110850097845","Little Wilson Crk","H2030",0,13612,"+37.9924685","-79.7249830"
NA,"110850097958",NA,"H2030",0,1906,"+38.0774295","-79.6974156"
NA,"110850098025",NA,"H2030",0,1473,"+38.0834126","-79.6012795"
NA,"110850097920",NA,"H2030",0,1142,"+38.1025947","-79.5380248"
NA,"110850098018",NA,"H2030",0,441,"+38.1080670","-79.5259235"
NA,"110850097861",NA,"H2030",0,674,"+38.1627734","-79.5938215"
NA,"110850098026",NA,"H2030",0,841,"+37.9522928","-79.7892911"
NA,"110850097935",NA,"H2030",0,881,"+38.0497426","-79.6571064"
NA,"110850097945",NA,"H2030",0,1365,"+38.0634652","-79.6780979"
NA,"110850098020",NA,"H2030",0,3566,"+38.0731644","-79.5838985"
NA,"110850097992",NA,"H2030",0,914,"+38.1098858","-79.6386153"
NA,"110850097998",NA,"H2030",0,3132,"+38.1061724","-79.6358577"
NA,"110850097848",NA,"H2030",0,276,"+38.1686266","-79.6374880"
NA,"110850097925",NA,"H2030",0,1181,"+38.2104632","-79.6395039"
NA,"110850097952",NA,"H2030",0,9308,"+38.0443040","-79.7384848"
NA,"110850097846","South Fork Pads Crk","H3010",0,975,"+37.9206024","-79.6311823"
NA,"110850097842","Cowpasture Riv","H3010",0,284033,"+37.8975709","-79.7572149"
NA,"110850097874",NA,"H2030",0,4038,"+37.9676308","-79.6789321"
NA,"110850097891",NA,"H2030",0,5677,"+38.0420812","-79.5478567"
NA,"110850097959",NA,"H2030",0,1000,"+37.9233641","-79.7304165"
NA,"110850097890",NA,"H2030",0,706,"+37.9231796","-79.7289328"
NA,"110850097873",NA,"H2030",0,1439,"+37.9366555","-79.7153466"
NA,"110850098002",NA,"H2030",0,8266,"+37.9940992","-79.6384862"
NA,"110850098043",NA,"H2030",0,850,"+37.9988822","-79.6248299"
NA,"110850098046",NA,"H2030",0,1416,"+37.9157605","-79.9017957"
NA,"110850097956",NA,"H2030",0,2468,"+37.9627591","-79.9108678"
NA,"110850097896",NA,"H2030",0,1657,"+37.9570337","-79.8653701"
NA,"110850098006",NA,"H2030",0,411,"+38.0731547","-79.7747508"
NA,"110850097932",NA,"H2030",0,9433,"+37.9926400","-79.7248640"
NA,"1104493461320","Cowpasture Riv","H3010",0,672401,"+38.1716322","-79.5812547"
NA,"110850097994",NA,"H2030",0,909,"+38.1384140","-79.4882301"
NA,"110850097858",NA,"H2030",0,1070,"+38.1643996","-79.6533120"
NA,"110850097857",NA,"H2030",0,2501,"+38.0593122","-79.5352931"
NA,"110850097988",NA,"H2030",0,925,"+38.1541067","-79.6851144"
NA,"110850097980",NA,"H2030",0,725,"+38.1710475","-79.6628498"
NA,"110850098030",NA,"H2030",0,378,"+38.1908750","-79.6367872"
NA,"110850097976",NA,"H2030",0,578,"+38.2031283","-79.5899041"
NA,"110850098047",NA,"H2030",0,183639,"+37.9194198","-79.7461210"
NA,"110850097870",NA,"H2030",0,1477,"+37.8685594","-79.7203133"
NA,"110850097852",NA,"H2030",0,554,"+38.0265597","-79.6282507"
NA,"110850097983",NA,"H2030",0,3243,"+37.9794691","-79.6768643"
NA,"110850097997",NA,"H2030",0,832,"+37.9773903","-79.6271974"
NA,"110850098048",NA,"H2030",0,734,"+38.0160365","-79.5541379"
NA,"110850097922",NA,"H2030",0,1545,"+38.0306119","-79.5524594"
NA,"110850097895",NA,"H2030",0,1498,"+38.0315358","-79.5601723"
NA,"1104493462505","Stuart Run","H3010",0,11618,"+37.9959665","-79.6291837"
NA,"110850097847",NA,"H2030",0,54141,"+38.2174023","-79.7020353"
NA,"110850098065",NA,"H3010",0,64000,"+38.2321781","-79.7841734"
NA,"110850098022",NA,"H2030",0,4992,"+37.9833942","-80.0000909"
NA,"110850097844","Little Back Crk","H2030",0,19719,"+38.2165132","-79.8330127"
NA,"110850098041",NA,"H2030",0,1982,"+38.1394913","-79.7090104"
NA,"110850097982",NA,"H2030",0,10139,"+38.1670903","-79.5819116"
NA,"110850097889",NA,"H2030",0,11649,"+38.1294773","-79.5007442"
NA,"110850097989",NA,"H2030",0,1037,"+37.9529751","-79.7887303"
NA,"110850098042",NA,"H2030",0,1098,"+38.0446042","-79.6903555"
NA,"110850097881",NA,"H2030",0,7578,"+38.0629456","-79.6780656"
NA,"110850097993",NA,"H2030",0,1907,"+38.1465116","-79.5981394"
NA,"110850097865",NA,"H2030",0,1161,"+38.1696179","-79.6470186"
NA,"110850098039",NA,"H2030",0,896,"+37.9995300","-79.8796872"
NA,"110850097843","Cowpasture Riv","H3010",0,258766,"+37.9298562","-79.7181703"
NA,"110850098021",NA,"H2030",0,1480,"+38.0074588","-79.6414170"
NA,"110850098010",NA,"H2030",0,4445,"+38.0042133","-79.5827336"
NA,"110850097869",NA,"H2030",0,3014,"+37.9742316","-79.6918824"
NA,"110850097913",NA,"H2030",0,1788,"+37.9731155","-79.5907392"
NA,"110850097912",NA,"H2030",0,2271,"+38.0377800","-79.5956734"
NA,"110850097965",NA,"H2030",0,2621,"+37.9513022","-79.8275624"
NA,"110850097875",NA,"H2030",0,730,"+37.9187264","-79.8924244"
NA,"110850097882",NA,"H2030",0,1582,"+38.0832063","-79.7953577"
NA,"110850097883",NA,"H2030",0,1105,"+37.9694906","-80.0186897"
NA,"110850098014",NA,"H2030",0,198738,"+38.1862153","-79.8201128"
NA,"110850098012","Big Pond","H2030",0,7658,"+38.1310826","-79.7313130"
NA,"110850097957",NA,"H2030",0,5841,"+37.9618814","-79.7710117"
NA,"110850097933",NA,"H2030",0,7163,"+38.0046823","-79.7158790"
NA,"110850097906","Lk of the Pines","H2030",0,20430,"+38.0535766","-79.7199838"
NA,"110850098032",NA,"H2030",0,454,"+38.0994493","-79.5174197"
NA,"110850097936",NA,"H2030",0,12239,"+38.1568769","-79.6537577"
NA,"110850097962",NA,"H2030",0,2876,"+38.0290921","-79.6995767"
NA,"110850097929",NA,"H2030",0,3326,"+38.0505766","-79.6905366"
NA,"110850097931",NA,"H2030",0,2912,"+38.0547108","-79.6019888"
NA,"110850097866",NA,"H2030",0,450,"+38.0514228","-79.5808353"
NA,"110850097950",NA,"H2030",0,631,"+38.0588635","-79.5361811"
NA,"110850097937",NA,"H2030",0,10683,"+38.1072056","-79.6331344"
NA,"110850097951",NA,"H2030",0,185,"+38.1182118","-79.6365613"
NA,"110850098008",NA,"H2030",0,1807,"+38.0907978","-79.5689071"
NA,"110850098007",NA,"H2030",0,716,"+38.1681779","-79.6107212"
NA,"110850097856",NA,"H2030",0,416,"+38.1930804","-79.6251592"
NA,"110850097886",NA,"H2030",0,1149,"+37.9849257","-79.9018603"
NA,"110850098011",NA,"H2030",0,1505,"+37.9981838","-79.8937260"
NA,"110850097893",NA,"H2030",0,1250,"+37.9956066","-79.8955719"
NA,"1104493461772","Cowpasture Riv","H3010",0,1429272,"+38.0607211","-79.6538204"
NA,"110850098061",NA,"H2030",0,19322,"+37.9961115","-79.5664498"
NA,"110850097996",NA,"H2030",0,41990,"+37.9875554","-79.5859646"
NA,"110850097946",NA,"H2030",0,2146,"+38.0336771","-79.5555510"
NA,"110850097978",NA,"H2030",0,787,"+37.9283829","-79.7103753"
NA,"110850097894",NA,"H2030",0,2528,"+37.9674777","-79.6701411"
NA,"110850097910",NA,"H2030",0,1912,"+37.9942004","-79.6376647"
NA,"110850097868",NA,"H2030",0,645,"+37.9986123","-79.6369624"
NA,"110850097867",NA,"H2030",0,779,"+38.0033769","-79.5692725"
NA,"110850098045",NA,"H2030",0,43844,"+38.0299673","-79.5590935"
NA,"110850097853",NA,"H2030",0,4920,"+38.0555833","-79.8618421"
NA,"110850097880",NA,"H2030",0,1498,"+38.0749596","-79.7702104"
NA,"110850097860",NA,"H2030",0,1196,"+38.0802579","-79.7859133"
NA,"110850098001",NA,"H2030",0,36056,"+38.1551329","-79.8326094"
NA,"110850098029",NA,"H2030",0,1386,"+37.9720046","-80.0049309"
NA,"110850097855",NA,"H2030",0,2266,"+38.0571719","-79.8342381"
NA,"110850097892",NA,"H2030",0,739,"+38.2066842","-79.6820757"
NA,"110850097849",NA,"H2030",0,4392,"+38.2195060","-79.8299679"
NA,"110850097903",NA,"H2030",0,5039,"+37.9628040","-79.7692973"
NA,"110850098003",NA,"H2030",0,1891,"+38.0518627","-79.7256629"
NA,"110850097871",NA,"H2030",0,1367,"+38.1467242","-79.4870449"
NA,"110850098040",NA,"H2030",0,1239,"+37.9517508","-79.7897626"
NA,"110850097926",NA,"H2030",0,393,"+37.9520436","-79.7894796"
NA,"110850097954",NA,"H2030",0,951,"+38.0516423","-79.7094817"
NA,"110850097960",NA,"H2030",0,963,"+38.0587131","-79.7025975"
NA,"110850097899",NA,"H2030",0,3593,"+38.1035514","-79.5396254"
NA,"110850097964",NA,"H2030",0,596,"+38.1185407","-79.5073011"
NA,"110850098019",NA,"H2030",0,476,"+38.1469954","-79.5986972"
NA,"110850098013",NA,"H2030",0,351,"+38.1535593","-79.4777494"
NA,"110412843017",NA,"H2030",0,622,"+39.1666683","-78.1588065"
NA,"110412843012",NA,"H2030",0,433,"+39.1591541","-78.1744443"
NA,"110412843005",NA,"H2030",0,827,"+39.1738948","-78.1543508"
NA,"110412843024",NA,"H2030",0,2737,"+39.1683188","-78.1612442"
NA,"110412843006",NA,"H2030",0,2529,"+39.1607964","-78.1708491"
NA,"110412843007",NA,"H2030",0,1930,"+39.1622414","-78.1708207"
NA,"110412843027",NA,"H2030",0,341,"+39.1892331","-78.1477129"
NA,"110412843018",NA,"H2030",0,221,"+39.1658558","-78.1767149"
NA,"110412843031",NA,"H2030",0,4324,"+39.1789421","-78.1792193"
NA,"110412843015",NA,"H2030",0,394,"+39.1542801","-78.1658011"
NA,"110412843032",NA,"H2030",0,3842,"+39.1438339","-78.1814167"
NA,"110412843008",NA,"H2030",0,158,"+39.1423898","-78.1955938"
NA,"110412843009",NA,"H2030",0,6509,"+39.1331582","-78.1829311"
NA,"110412843019",NA,"H2030",0,182,"+39.1658265","-78.1764020"
NA,"110412843026",NA,"H2030",0,5967,"+39.1601996","-78.1727552"
NA,"110412843025",NA,"H2030",0,267,"+39.1441334","-78.1927824"
NA,"110412843013",NA,"H2030",0,1133,"+39.1971051","-78.1674314"
NA,"110412843011",NA,"H2030",0,3758,"+39.1599210","-78.1714771"
NA,"110412843030",NA,"H2030",0,1332,"+39.1659655","-78.1753308"
NA,"110412843022",NA,"H2030",0,332,"+39.1994574","-78.1711752"
NA,"110412843016",NA,"H2030",0,494,"+39.1663010","-78.1589002"
NA,"110412843029",NA,"H2030",0,1596,"+39.1962177","-78.1682269"
NA,"110412843010",NA,"H2030",0,2163,"+39.1572800","-78.1712100"
NA,"110412843004",NA,"H2030",0,4830,"+39.1611566","-78.1716033"
NA,"110412843020",NA,"H2030",0,212,"+39.1786343","-78.1778888"
NA,"110412843014",NA,"H2030",0,4154,"+39.1777273","-78.1628271"
NA,"110412843033",NA,"H2030",0,2517,"+39.1594580","-78.1721203"
NA,"110412843021",NA,"H2030",0,658,"+39.1374279","-78.1834567"
NA,"110408648211",NA,"H2030",0,27927,"+36.9148855","-77.3168320"
NA,"110408648218",NA,"H2030",0,19101,"+36.9617310","-77.2465971"
NA,"110408648235",NA,"H2030",0,35846,"+36.9575682","-77.2174457"
NA,"110408648232",NA,"H2030",0,7621,"+36.8749040","-77.2117114"
NA,"110408648147",NA,"H2030",0,30260,"+36.8733963","-77.4317566"
NA,"110408648177","Johnsons Pond","H2030",0,32374,"+37.0287379","-77.2566372"
NA,"110408648229",NA,"H2030",0,24105,"+36.9056204","-77.1611142"
NA,"110408648110","Airfield Pond","H2030",0,479538,"+36.9077924","-77.0335608"
NA,"110408648184",NA,"H2030",0,11068,"+36.9686759","-76.9938414"
NA,"110408648236",NA,"H2030",0,9791,"+36.8815088","-77.5621869"
NA,"110408648183",NA,"H2030",0,19521,"+36.9908296","-77.3907566"
NA,"110408648190",NA,"H2030",0,24157,"+36.9147414","-77.5316672"
NA,"110408648199","Morgans Pond","H2030",0,63586,"+36.9751945","-77.4276258"
NA,"110408648085","Rack Crk","H2030",0,12454,"+36.8785630","-77.4663811"
NA,"110408648116","Freemans Millpond","H2030",0,88394,"+36.9515617","-76.9566796"
NA,"110408648161",NA,"H2030",0,17555,"+36.8663901","-77.3031868"
NA,"110408648214","Rogers Pond","H2030",0,47978,"+36.8741354","-77.2889777"
NA,"110408648150","Creath Pond","H2030",0,69473,"+36.8341376","-77.4188322"
NA,"110408648122","Harrells Pond","H2030",0,234868,"+36.7806851","-77.3972654"
NA,"110408648155",NA,"H2030",0,89931,"+36.7788336","-77.4227876"
NA,"110408648157",NA,"H2030",0,15297,"+36.7613544","-77.4255482"
NA,"110408648171",NA,"H2030",0,13969,"+36.7343895","-77.4325068"
NA,"110408648106","Couches Pond","H2030",0,38020,"+37.0284110","-77.2912268"
NA,"110408648221",NA,"H2030",0,8486,"+36.9429805","-77.2093784"
NA,"110408648180",NA,"H2030",0,39024,"+37.0700895","-77.1350333"
NA,"110408648185",NA,"H2030",0,18897,"+36.9652668","-76.9755069"
NA,"110408648181",NA,"H2030",0,31146,"+37.0776322","-77.1116806"
NA,"110408648187",NA,"H2030",0,52631,"+37.0279840","-77.0367953"
NA,"110408648178",NA,"H2030",0,2897,"+36.8864515","-77.5554463"
NA,"110408648188",NA,"H2030",0,13860,"+36.9195928","-77.5349354"
NA,"110408648194",NA,"H2030",0,32797,"+36.8971125","-77.5289088"
NA,"110408648098","Parsons Number Two Pond","H2030",0,27960,"+36.8936805","-77.5613946"
NA,"110408648247",NA,"H3010",2311,0,"+36.9012944","-77.4175034"
NA,"110408648167",NA,"H2030",0,19466,"+36.8262489","-77.2629389"
NA,"110408648207",NA,"H2030",0,10904,"+36.9907517","-77.3199845"
NA,"110408648210",NA,"H2030",0,27245,"+36.9150379","-77.3132394"
NA,"110408648152",NA,"H2030",0,17692,"+36.8124432","-77.4464224"
NA,"110408648172",NA,"H2030",0,13060,"+36.7282470","-77.4636416"
NA,"110408648223","Renney Pond","H2030",0,57219,"+36.9359043","-77.1778733"
NA,"110408648225",NA,"H2030",0,24925,"+36.9168949","-77.1462891"
NA,"110408648179",NA,"H2030",0,21546,"+36.8869334","-77.5532601"
NA,"110408648191",NA,"H2030",0,44619,"+36.9051923","-77.5515151"
NA,"110408648097","Harris Swamp","H2030",0,153404,"+36.8802405","-77.5196944"
NA,"110408648197",NA,"H2030",0,11264,"+36.8767211","-77.5622569"
NA,"110408648200",NA,"H2030",0,29534,"+36.9637856","-77.3952329"
NA,"110408648202",NA,"H2030",0,25763,"+36.9274868","-77.3893477"
NA,"110408648205","Lewis Pond","H2030",0,64355,"+36.8902064","-77.4521499"
NA,"110408648101","Spiers Pond","H2030",0,52625,"+36.9331073","-77.4892105"
NA,"110408648149",NA,"H2030",0,24976,"+36.8625508","-77.3864398"
NA,"110408648242",NA,"H2030",0,68092,"+36.8519235","-77.3825514"
NA,"110408648163",NA,"H2030",0,21500,"+36.8496461","-77.2942523"
NA,"110408648170",NA,"H2030",0,35944,"+36.8396510","-77.2264406"
NA,"110408648213",NA,"H2030",0,12670,"+36.8840990","-77.2937881"
NA,"110408648222",NA,"H2030",0,67442,"+36.9366192","-77.2058142"
NA,"110408648227",NA,"H2030",0,604741,"+36.9128862","-77.1986074"
NA,"110408648166",NA,"H2030",0,43910,"+36.8341792","-77.3268699"
NA,"110408648169",NA,"H2030",0,31194,"+36.8186861","-77.2638355"
NA,"110408648114","Belsches Millpond","H2030",0,78044,"+37.0086763","-77.2749751"
NA,"110408648220",NA,"H2030",0,19734,"+36.9475696","-77.1639392"
NA,"110408648231",NA,"H2030",0,14603,"+36.8944444","-77.1670581"
NA,"110408648146",NA,"H2030",0,26517,"+36.8695187","-77.5527008"
NA,"110408648234",NA,"H2030",0,22057,"+36.9432012","-77.3901049"
NA,"110408648192",NA,"H2030",0,22580,"+36.9008800","-77.5702297"
NA,"110408648201",NA,"H2030",0,22471,"+36.9617235","-77.3897423"
NA,"110408648240",NA,"H2030",0,33786,"+36.8702729","-77.4009627"
NA,"110408648164","Magee Pond","H2030",0,35836,"+36.8488279","-77.2800756"
NA,"110408648224",NA,"H2030",0,16479,"+36.9291313","-77.2028888"
NA,"110408648156",NA,"H2030",0,17656,"+36.7737278","-77.4050382"
