County,Year,Price_Per_Acre,CornYield,SoyYield,HousingAge,Population,TotalHousingUnits,OccupiedUnits,VacantUnits,SF_Year,Treated,Post,DiD
Cumberland,2010,1858.01105,NA,NA,16.583790907094226,9855,4553,3969,584,NA,0,0,0
Cumberland,2010,1587.661601,NA,NA,16.583790907094226,9855,4553,3969,584,NA,0,0,0
Cumberland,2010,2060.581084,NA,NA,16.583790907094226,9855,4553,3969,584,NA,0,0,0
Cumberland,2010,1176.470588,NA,NA,16.583790907094226,9855,4553,3969,584,NA,0,0,0
Cumberland,2010,3140.916808,NA,NA,16.583790907094226,9855,4553,3969,584,NA,0,0,0
Cumberland,2010,1396.498013,NA,NA,16.583790907094226,9855,4553,3969,584,NA,0,0,0
Cumberland,2010,1332.044258,NA,NA,16.583790907094226,9855,4553,3969,584,NA,0,0,0
Cumberland,2010,1236.337574,NA,NA,16.583790907094226,9855,4553,3969,584,NA,0,0,0
Cumberland,2010,3500,NA,NA,16.583790907094226,9855,4553,3969,584,NA,0,0,0
Cumberland,2010,2500,NA,NA,16.583790907094226,9855,4553,3969,584,NA,0,0,0
Cumberland,2011,1626.688723,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,8261.428309,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,1342.857143,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,1575.020724,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,2937.030075,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,2200,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,1373.829603,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,3436.285539,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,1650,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,7783.312578,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,3693.853428,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,3033.168544,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2011,2926.241501,90,NA,17.17649619151257,9928,4595,3976,619,NA,0,0,0
Cumberland,2012,2441.604948,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,3758.366549,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,6295.487627,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,10021.21127,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,8264.46281,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,2320.887992,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,1601.696445,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,2672.448568,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,2556.158017,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,2050.515464,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,2305.475504,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,2410.276785,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,2575.467178,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2012,2522.206382,NA,30,19.827310106037658,9951,4621,4016,605,NA,0,0,0
Cumberland,2013,4933.399112,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,2083.333333,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,3646.503647,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,14227.64228,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,8015.389548,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,2016.574586,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,2996.450486,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,2797.901574,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,1248.751249,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,10820.99972,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,2906.976744,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,6965.280754,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,3526.220615,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,4543.865781,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,1572.876617,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,6133.766712,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,1200,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,2028.169014,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,4634.397528,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,1100,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,1618.49711,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2013,2112.973658,166.7,36.4,19.26194078236449,9943,4627,4049,578,NA,0,0,0
Cumberland,2014,NA,113.8,35.7,21.03663003662996,9916,4641,4038,603,NA,0,0,0
Cumberland,2015,11234,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,6603.89,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,2000,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,1699.03,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,11927.94,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,1818.51,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,3177.92,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,1428.57,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,7228.57,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,1994.3,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,1567.85,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,750.85,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,1307.69,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,2499.63,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,5908.69,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,2577.69,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,3465.96,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,9144.2,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,3666.67,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,4141.64,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,3259.83,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,2810.86,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,1626.78,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,1177.07,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2015,859.82,137.8,NA,29.16881720430115,9859,4650,4012,638,NA,0,0,0
Cumberland,2016,NA,128.8,24,29.419935691318415,9769,4665,4085,580,NA,0,0,0
Cumberland,2017,4516.13,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2100,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2050,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2240.74,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,1913.58,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,7850,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2500,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2961.65,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2705.26,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,6628.37,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,3500,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,1402.89,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,1995.01,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,4950.5,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,3371.53,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2657.81,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2664.58,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,4000,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,6986.58,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,765.31,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2514.67,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,4062.83,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2325.61,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,2533.04,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,1403.83,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2017,1363.64,NA,48.4,29.36812952705577,9797,4694,3972,722,NA,0,0,0
Cumberland,2018,NA,NA,NA,31.975578679125192,9786,4709,3963,746,NA,0,0,0
Cumberland,2019,NA,NA,NA,32.043828075375814,9824,4723,3975,748,NA,0,0,0
Cumberland,2020,NA,NA,NA,32.97598483252591,9869,4747,4112,635,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2021,NA,NA,NA,35.77899956877968,9669,4638,3990,648,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2022,NA,156.3,NA,37.06569343065689,9697,4658,4055,603,NA,0,0,0
Cumberland,2023,3400.690877,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,19815.6682,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,3377.55102,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,5474.418605,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,9382.588859,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,10658.02656,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,5266.409721,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,5000,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,2745.098039,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,19905.21327,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,19934.20069,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,32373.98427,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,15397.59983,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,10082.4777,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,4544.536457,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,2500,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,17199.09069,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,6600,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,6070.919376,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,3445.036016,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,2112.96221,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,2651.515152,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,8120.570598,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,2856.920732,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,16281.68486,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,5665.080444,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,2526.439483,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,1921.858081,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,3531.964277,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Cumberland,2023,NA,NA,NA,36.059637912673,9745,4695,4175,520,NA,0,0,0
Dickenson,2010,560,NA,NA,21.974633891213443,15966,7648,6170,1478,NA,0,0,0
Dickenson,2010,865.5332303,NA,NA,21.974633891213443,15966,7648,6170,1478,NA,0,0,0
Dickenson,2010,2037.351443,NA,NA,21.974633891213443,15966,7648,6170,1478,NA,0,0,0
Dickenson,2010,949.6676163,NA,NA,21.974633891213443,15966,7648,6170,1478,NA,0,0,0
Dickenson,2010,432.9896907,NA,NA,21.974633891213443,15966,7648,6170,1478,NA,0,0,0
Dickenson,2011,1451.905626,NA,NA,22.24645110410097,15923,7608,6183,1425,NA,0,0,0
Dickenson,2011,8144.171779,NA,NA,22.24645110410097,15923,7608,6183,1425,NA,0,0,0
Dickenson,2011,351.3513514,NA,NA,22.24645110410097,15923,7608,6183,1425,NA,0,0,0
Dickenson,2011,7000,NA,NA,22.24645110410097,15923,7608,6183,1425,NA,0,0,0
Dickenson,2011,489.7959184,NA,NA,22.24645110410097,15923,7608,6183,1425,NA,0,0,0
Dickenson,2012,874,NA,NA,22.337285902503258,15877,7590,6404,1186,NA,0,0,0
Dickenson,2012,4108.108108,NA,NA,22.337285902503258,15877,7590,6404,1186,NA,0,0,0
Dickenson,2012,974.8700173,NA,NA,22.337285902503258,15877,7590,6404,1186,NA,0,0,0
Dickenson,2012,428.5714286,NA,NA,22.337285902503258,15877,7590,6404,1186,NA,0,0,0
Dickenson,2012,758.9376915,NA,NA,22.337285902503258,15877,7590,6404,1186,NA,0,0,0
Dickenson,2012,1308.101509,NA,NA,22.337285902503258,15877,7590,6404,1186,NA,0,0,0
Dickenson,2013,750,NA,NA,22.576271186440636,15749,7552,6352,1200,NA,0,0,0
Dickenson,2013,525.7142857,NA,NA,22.576271186440636,15749,7552,6352,1200,NA,0,0,0
Dickenson,2013,506.6666667,NA,NA,22.576271186440636,15749,7552,6352,1200,NA,0,0,0
Dickenson,2014,NA,NA,NA,23.08359830418658,15612,7548,6200,1348,NA,0,0,0
Dickenson,2015,1391.6,NA,NA,31.53382059800674,15463,7525,6205,1320,NA,0,0,0
Dickenson,2015,6928.71,NA,NA,31.53382059800674,15463,7525,6205,1320,NA,0,0,0
Dickenson,2015,583.33,NA,NA,31.53382059800674,15463,7525,6205,1320,NA,0,0,0
Dickenson,2015,998.75,NA,NA,31.53382059800674,15463,7525,6205,1320,NA,0,0,0
Dickenson,2015,889.02,NA,NA,31.53382059800674,15463,7525,6205,1320,NA,0,0,0
Dickenson,2015,507.32,NA,NA,31.53382059800674,15463,7525,6205,1320,NA,0,0,0
Dickenson,2015,1303.92,NA,NA,31.53382059800674,15463,7525,6205,1320,NA,0,0,0
Dickenson,2015,588.24,NA,NA,31.53382059800674,15463,7525,6205,1320,NA,0,0,0
Dickenson,2016,NA,NA,NA,32.023014500465706,15304,7517,6055,1462,NA,0,0,0
Dickenson,2017,2387.93,NA,NA,33.47238697772514,15181,7587,6096,1491,NA,0,0,0
Dickenson,2017,3626.41,NA,NA,33.47238697772514,15181,7587,6096,1491,NA,0,0,0
Dickenson,2017,577.93,NA,NA,33.47238697772514,15181,7587,6096,1491,NA,0,0,0
Dickenson,2017,6373.8,NA,NA,33.47238697772514,15181,7587,6096,1491,NA,0,0,0
Dickenson,2017,555.56,NA,NA,33.47238697772514,15181,7587,6096,1491,NA,0,0,0
Dickenson,2017,491.23,NA,NA,33.47238697772514,15181,7587,6096,1491,NA,0,0,0
Dickenson,2017,1822.32,NA,NA,33.47238697772514,15181,7587,6096,1491,NA,0,0,0
Dickenson,2018,NA,NA,NA,34.82498682129676,14960,7588,5841,1747,NA,0,0,0
Dickenson,2019,NA,NA,NA,35.026263692754355,14756,7577,5778,1799,NA,0,0,0
Dickenson,2020,NA,NA,NA,35.79443198311128,14524,7579,5727,1852,NA,0,0,0
Dickenson,2021,NA,NA,NA,37.21335681387154,14256,7382,5573,1809,NA,0,0,0
Dickenson,2021,NA,NA,NA,37.21335681387154,14256,7382,5573,1809,NA,0,0,0
Dickenson,2021,NA,NA,NA,37.21335681387154,14256,7382,5573,1809,NA,0,0,0
Dickenson,2021,NA,NA,NA,37.21335681387154,14256,7382,5573,1809,NA,0,0,0
Dickenson,2021,NA,NA,NA,37.21335681387154,14256,7382,5573,1809,NA,0,0,0
Dickenson,2021,NA,NA,NA,37.21335681387154,14256,7382,5573,1809,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2022,NA,NA,NA,37.56006515542276,14089,7367,5543,1824,NA,0,0,0
Dickenson,2023,4520.265859,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,3816.793893,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,5525.933107,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,3939.550504,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,1538.461538,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,648.08814,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,984.5288326,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,3210.303729,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,NA,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,1857.282502,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,250,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dickenson,2023,5030.378311,NA,NA,37.58337867247019,13920,7352,5717,1635,NA,0,0,0
Dinwiddie,2010,2474.226804,27.5,14.9,17.555337028428312,27449,11186,9800,1386,NA,0,0,0
Dinwiddie,2010,2800,27.5,14.9,17.555337028428312,27449,11186,9800,1386,NA,0,0,0
Dinwiddie,2010,2796.98303,27.5,14.9,17.555337028428312,27449,11186,9800,1386,NA,0,0,0
Dinwiddie,2011,3157.216495,130.8,42.1,17.38297872340422,27714,11327,9598,1729,NA,0,0,0
Dinwiddie,2011,5742.12272,130.8,42.1,17.38297872340422,27714,11327,9598,1729,NA,0,0,0
Dinwiddie,2011,1061.946903,130.8,42.1,17.38297872340422,27714,11327,9598,1729,NA,0,0,0
Dinwiddie,2011,1980.423401,130.8,42.1,17.38297872340422,27714,11327,9598,1729,NA,0,0,0
Dinwiddie,2011,2779.38065,130.8,42.1,17.38297872340422,27714,11327,9598,1729,NA,0,0,0
Dinwiddie,2011,1293.661061,130.8,42.1,17.38297872340422,27714,11327,9598,1729,NA,0,0,0
Dinwiddie,2011,2563.02521,130.8,42.1,17.38297872340422,27714,11327,9598,1729,NA,0,0,0
